date,temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,rainfall_month,rainfall_year,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,month,diff_pressure
24-02-2022,15.2,48,-1.8,30,12.7,18.7,283,0.34,0.41,0,20.3,6.5,83,31,30.081,29.883,29.9,48.3,20.3,2,0.198
25-02-2022,19.9,37,-2.9,30.1,10.9,15.9,283,0.34,0.41,0,26.9,12.6,55,23,30.219,30.003,26.5,39.1,26.9,2,0.216
26-02-2022,29.4,28,-0.6,30,9.1,13.3,282,0.34,0.41,0,40.9,16.9,45,16,30.172,29.843,24.2,36.8,40.9,2,0.329
27-02-2022,30.1,32,0.9,29.9,6.4,9.2,283,0.34,0.41,0,43.9,14.4,59,14,29.959,29.806,19.6,28.8,43.9,2,0.153
28-02-2022,29.6,50,12,29.9,4.6,6.9,283,0.34,0.41,0,40.3,18.6,77,22,30.056,29.766,17.3,25.3,40.3,2,0.29
23-03-2022,42,59,28.1,29.5,12.9,19,279,0.09,0.09,0,51.4,34.7,90,20,29.868,13.266,27.6,38,51.4,3,16.602
24-03-2022,40.9,41,16.1,28.4,3.1,5,282,0.09,0.09,0,55.1,25.1,75,14,29.971,23.684,16.1,26.5,55.1,3,6.287
25-03-2022,42.7,45,21.1,28.2,4.9,7.9,282,0.09,0.09,0,52.2,32.9,84,20,29.62,23.633,16.1,26.5,52.2,3,5.987
26-03-2022,34.4,71,24,28.9,3.9,6.2,283,0.1,0.1,0,45.5,25.3,92,22,30.015,23.724,17.3,25.3,45.5,3,6.291
27-03-2022,29.8,78,23.1,29.8,1.6,3.1,283,0.29,0.29,0,41.2,15.9,90,17,30.237,23.823,13.8,20.7,41.2,3,6.414
28-03-2022,32,61,18.2,29.8,6.2,9.3,283,0.3,0.3,0,38.9,24.5,89,17,29.985,23.853,21.9,33.4,38.9,3,6.132
29-03-2022,28.1,68,18.4,29.8,4.3,6.9,283,0.38,0.38,0,40.6,17.2,89,38,30.182,23.863,19.6,29.9,40.6,3,6.319
30-03-2022,39.9,40,15.7,29.5,9,13.9,282,0.38,0.38,0,52.6,22.2,86,24,30.175,23.705,31.1,40.3,52.6,3,6.47
31-03-2022,40.1,49,20,29.8,7.5,11.4,282,0.38,0.38,0,55.6,24.8,86,22,30.083,23.783,29.9,34.5,55.6,3,6.3
01-04-2022,39.5,55,20.4,29.7,6.7,10.1,282,0.02,0.4,0,57.8,25.6,89,16,29.974,29.342,23,38,57.8,4,0.632
02-04-2022,51.7,24,14.7,29.2,13.2,19.6,282,0.02,0.4,0,62.1,43.5,52,15,29.378,29.04,28.8,42.6,62.1,4,0.338
03-04-2022,30.4,23,-6.5,29.8,9.3,14.6,283,0.02,0.4,0,43.5,18.6,57,9,30.173,29.243,25.3,36.8,43.4,4,0.93
04-04-2022,40.7,19,0.3,29.8,13.9,20.5,282,0.02,0.4,0,48.8,27,36,11,30.096,29.708,39.1,46,48.8,4,0.388
05-04-2022,44.8,38,20.1,29.8,8.7,12.2,282,0.02,0.4,0,57,39.6,59,22,29.824,29.65,25.3,33.4,57,4,0.174
06-04-2022,26,81,20.9,29.9,3.4,5.2,283,0.02,0.4,0,39.8,17.2,89,59,30.143,29.66,11.5,18.4,39.8,4,0.483
07-04-2022,37.3,69,27.1,29.8,3.8,5.6,282,0.19,0.57,0,51.3,18.3,89,43,30.121,29.373,19.6,27.6,51.3,4,0.748
08-04-2022,40.2,52,23,29.5,10.3,15.1,282,0.26,0.64,0,47.6,34.3,84,29,29.829,29.346,29.9,47.2,47.6,4,0.483
09-04-2022,37.7,48,17.7,30,4.6,7.3,283,0.28,0.66,0,49.6,28.8,84,20,30.203,29.827,15,26.5,49.6,4,0.376
10-04-2022,46,29,14.2,30,8.8,13.5,282,0.28,0.66,0,63.2,34.7,46,11,30.11,29.799,21.9,33.4,63.2,4,0.311
11-04-2022,58,19,15.9,29.5,11.3,16.1,282,0.28,0.66,0,65.6,50.1,28,13,29.829,29.347,33.4,42.6,65.6,4,0.482
12-04-2022,48.5,32,15.6,29.2,10.7,15.4,282,0.28,0.66,0,63.9,31.9,75,9,29.465,29.081,36.8,50.6,63.9,4,0.384
13-04-2022,30.5,38,7.7,29.7,9.8,14.4,283,0.28,0.66,0,35.5,26,56,26,30.074,29.25,28.8,32.2,35.5,4,0.824
14-04-2022,35.8,35,9.3,30.1,7.6,11.7,282,0.28,0.66,0,48.9,26.1,60,17,30.145,29.95,21.9,32.2,48.9,4,0.195
15-04-2022,40.9,45,18.6,30,3.3,5.5,283,0.28,0.66,0,57.3,24.1,77,16,30.119,29.836,15,19.6,57.3,4,0.283
16-04-2022,47.4,36,16.4,29.6,6.4,9.2,282,0.28,0.66,0,65.6,27.9,73,10,29.875,29.429,25.3,33.4,65.6,4,0.446
17-04-2022,41.7,32,10.9,29.5,10.8,16,282,0.28,0.66,0,53.5,26.6,78,12,29.914,29.207,27.6,39.1,53.5,4,0.707
18-04-2022,35.2,29,4.6,30.1,6.3,9.7,283,0.28,0.66,0,48.9,25.7,44,12,30.22,29.914,24.2,35.7,48.9,4,0.306
19-04-2022,38.1,37,11.4,30,1.8,3.5,282,0.28,0.66,0,54.5,16.9,66,18,30.262,29.769,13.8,19.6,54.5,4,0.493
20-04-2022,34,67,23.5,29.8,2.6,4.5,282,0.31,0.69,0,41.9,28.1,92,43,30.005,29.69,11.5,17.3,41.9,4,0.315
21-04-2022,31.1,89,28.2,30.1,1.4,2.6,282,0.56,0.94,0,36.2,26.7,93,81,30.159,30.006,8.1,10.4,36.2,4,0.153
22-04-2022,43.6,66,31.1,30,2.8,4.7,282,0.56,0.94,0,58.9,27.5,94,26,30.188,29.839,15,19.6,58.9,4,0.349
23-04-2022,45.2,61,29.6,29.9,4.5,6.7,282,0.59,0.97,0,64,28.5,92,21,30.008,29.762,23,34.5,64,4,0.246
24-04-2022,30.3,89,27.4,30.2,3,5.3,283,0.74,1.12,0,38.5,27.5,93,84,30.464,29.901,11.5,12.7,38.5,4,0.563
25-04-2022,40.8,57,22.6,30.1,1.7,3.1,282,0.78,1.16,0,65.2,17.2,89,9,30.461,29.815,10.4,16.1,65.2,4,0.646
26-04-2022,44.5,40,20.3,30,3.8,6.3,282,0.78,1.16,0,53.5,29.5,75,22,30.136,29.726,25.3,34.5,53.5,4,0.41
27-04-2022,44.6,46,20.4,30,1.7,3.3,282,0.78,1.16,0,63.2,22.2,85,11,30.181,29.825,12.7,19.6,63.2,4,0.356
28-04-2022,48.3,46,25,29.8,2.7,4.3,282,0.78,1.16,0,67.9,26.6,77,15,29.942,29.505,29.9,31.1,67.9,4,0.437
29-04-2022,58,26,21.2,29.4,7.8,11.4,282,0.78,1.16,0,67.8,46.5,55,12,29.567,29.261,29.9,34.5,67.8,4,0.306
30-04-2022,48.9,34,18.2,29.4,5.2,7.9,282,0.78,1.16,0,64.5,31.5,76,11,29.535,29.318,21.9,31.1,64.5,4,0.217
01-05-2022,44.3,63,31.6,29.6,3,5.5,282,0,1.16,0,56.6,37.8,80,26,29.743,29.442,11.5,19.6,56.6,5,0.301
02-05-2022,37.4,87,33.9,29.8,1.8,3.1,282,0.31,1.47,0,40.8,32.8,93,77,29.894,29.659,10.4,11.5,40.8,5,0.235
03-05-2022,36.5,88,33,29.9,1.3,2.1,281,1.18,2.34,0,45.8,32.2,95,65,30.228,29.743,16.1,24.2,45.8,5,0.485
04-05-2022,44.6,56,26.5,30.2,3,4.8,282,1.18,2.34,0,61.6,25.6,93,25,30.314,30.02,12.7,19.6,61.6,5,0.294
05-05-2022,49.6,46,27.7,30,2.9,4.7,282,1.18,2.34,0,64.5,32.2,76,20,30.094,29.909,18.4,27.6,64.5,5,0.185
06-05-2022,51.4,51,31.2,30,1.5,2.8,282,1.18,2.34,0,67.6,33.4,81,20,30.116,29.891,11.5,17.3,67.6,5,0.225
07-05-2022,54.5,42,25.6,29.9,3.6,5.6,282,1.18,2.34,0,73.2,34.9,82,10,30.048,29.701,18.4,32.2,73.9,5,0.347
08-05-2022,54.9,37,23.8,29.8,4.4,7.1,281,1.18,2.34,0,70.3,33.5,75,14,29.888,29.701,17.3,25.3,73.5,5,0.187
09-05-2022,58.3,34,26.3,29.8,4.1,6.5,281,1.18,2.34,0,72.8,30.3,77,13,29.887,29.651,13.8,24.2,74.8,5,0.236
10-05-2022,56.8,42,27.8,29.6,5,7.4,281,1.18,2.34,0,74.7,34.1,78,13,29.762,29.357,20.7,28.8,75.8,5,0.405
11-05-2022,52.7,71,42.9,29.4,3,5.2,282,1.22,2.38,0,65.5,41.1,95,31,29.519,29.339,11.5,17.3,65.5,5,0.18
12-05-2022,50,85,45.3,29.6,2.6,4.9,278,1.38,2.54,0,58.7,45.7,95,61,29.75,29.503,9.2,16.1,58.7,5,0.247
13-05-2022,49.4,81,43.8,29.7,3,5.1,281,1.4,2.56,0,56.9,42.8,94,63,29.788,29.666,10.4,13.8,56.9,5,0.122
14-05-2022,49.1,71,39.7,29.8,2.3,4.2,282,1.4,2.56,0,58.4,38.6,90,49,29.964,29.712,16.1,19.6,58.4,5,0.252
15-05-2022,49.8,64,35.9,29.9,1.7,3.3,282,1.41,2.57,0,64.8,31.2,93,21,30.033,29.719,10.4,13.8,64.8,5,0.314
16-05-2022,54.9,47,29.3,29.7,2.3,4,282,1.41,2.57,0,73,35.2,91,11,29.896,29.607,16.1,21.9,75.1,5,0.289
17-05-2022,56.8,36,24,29.5,3.2,5.3,282,1.41,2.57,0,74.7,34.9,75,8,29.713,29.362,17.3,26.5,74.9,5,0.351
18-05-2022,49.3,64,36.6,29.6,2.9,4.7,275,1.56,2.72,0,64.8,39.8,91,31,29.828,29.424,17.3,27.6,64.8,5,0.404
19-05-2022,41.6,88,38.4,29.9,2.3,4.3,282,1.64,2.8,0,45.2,38.5,93,79,30.083,29.683,11.5,13.8,45.2,5,0.4
20-05-2022,42.3,84,37.8,30,2.1,3.8,282,1.7,2.86,0,53.8,36.2,92,58,30.124,29.825,16.1,19.6,53.8,5,0.299
21-05-2022,52.5,61,35.5,29.8,2.7,4.5,282,1.71,2.87,0,71.1,32.5,95,13,29.976,29.587,16.1,21.9,76.7,5,0.389
22-05-2022,51.2,70,40.2,29.7,2.2,3.7,280,1.91,3.07,0,69.3,36.8,91,28,29.78,29.537,13.8,25.3,77.2,5,0.243
23-05-2022,51.7,61,37.6,29.7,2.2,3.6,282,1.95,3.11,0,66.3,35.8,91,28,29.902,29.586,20.7,26.5,66.1,5,0.316
24-05-2022,56.6,44,31.1,29.8,3.9,6.2,282,1.95,3.11,0,75.1,35.2,82,18,29.919,29.689,19.6,28.8,76.2,5,0.23
25-05-2022,59.2,42,32.2,29.7,2.3,4.2,282,1.95,3.11,0,79.2,36.8,79,11,29.877,29.569,16.1,24.2,78.2,5,0.308
26-05-2022,63.1,31,26.6,29.5,3.1,5.2,282,1.95,3.11,0,79.6,40.8,69,8,29.674,29.29,12.7,24.2,77.9,5,0.384
27-05-2022,60.6,39,35,29.5,4.3,7,282,1.95,3.11,0,73.5,47,62,20,29.643,29.362,16.1,24.2,77.3,5,0.281
28-05-2022,49.9,75,42.1,29.7,2.6,4.3,282,2.03,3.19,0,60.5,40.6,90,52,29.85,29.576,16.1,21.9,60.5,5,0.274
29-05-2022,52.3,57,35.7,29.7,3.9,6.6,281,2.03,3.19,0,63.4,39.6,91,34,29.801,29.541,16.1,24.2,63.4,5,0.26
30-05-2022,53.6,56,35.3,29.6,2.2,3.9,282,2.03,3.19,0,70.8,34.9,90,19,29.788,29.489,23,31.1,77.3,5,0.299
31-05-2022,63.4,34,32.2,29.5,3.8,6.6,282,2.03,3.19,0,76.3,44.2,72,13,29.597,29.364,16.1,24.2,76.8,5,0.233
01-06-2022,61.4,24,19.4,29.5,8.3,12.6,281,0,3.19,0,73.5,41.2,66,10,29.705,29.389,26.5,33.4,74.3,6,0.316
02-06-2022,58.3,26,22.9,29.9,4.7,8,281,0,3.19,0,68.9,43.9,54,10,30.037,29.68,17.3,26.5,75.6,6,0.357
03-06-2022,55.2,44,31.9,29.9,3.3,5.2,282,0,3.19,0,73.3,34,76,23,30.065,29.637,19.6,29.9,77.1,6,0.428
04-06-2022,66,26,26.4,29.6,4.1,7,282,0,3.19,0,81.6,46.8,54,9,29.808,29.472,16.1,27.6,79.3,6,0.336
05-06-2022,64.5,30,26.9,29.6,2.3,3.9,282,0,3.19,0,85.5,40.5,61,9,29.705,29.447,15,19.6,82.3,6,0.258
06-06-2022,63.9,38,35.5,29.6,2.7,4.8,282,0,3.19,0,81.6,41.8,64,8,29.693,29.408,16.1,20.7,79.5,6,0.285
07-06-2022,65.2,36,28.9,29.6,3.1,5.2,282,0,3.19,0,84.3,43.5,84,6,29.696,29.422,16.1,27.6,81.4,6,0.274
08-06-2022,64.6,22,18.9,29.7,3.2,5.3,282,0,3.19,0,83.8,39.9,49,6,29.794,29.479,17.3,26.5,81,6,0.315
09-06-2022,60.5,27,26.1,29.5,2.1,3.4,282,0,3.19,0,71.1,48.9,38,18,29.674,29.357,8.1,10.4,74.3,6,0.317
10-06-2022,68.3,15,14.7,29.3,7.8,11.9,282,0,3.19,0,81.6,44.5,46,6,29.441,29.174,25.3,34.5,79.3,6,0.267
11-06-2022,64.6,17,16.1,29.5,8.4,12.6,282,0,3.19,0,78.1,52.5,38,6,29.656,29.292,24.2,26.5,76.6,6,0.364
12-06-2022,59.9,37,31.1,29.7,2.5,4.8,281,0,3.19,0,76.1,36.8,69,18,29.8,29.617,10.4,18.4,76.8,6,0.183
13-06-2022,63.6,42,35.5,29.7,2.9,4.9,280,0,3.19,0,84.1,41.2,79,11,29.777,29.53,12.7,18.4,81.4,6,0.247
14-06-2022,74.8,20,29.6,29.4,7.3,11.3,281,0,3.19,0,83.6,54.7,41,13,29.57,29.255,21.9,34.5,80.8,6,0.315
15-06-2022,69.9,27,32.2,29.3,5.6,8.9,281,0,3.19,0,84.1,52.5,50,13,29.469,29.225,17.3,25.3,81.2,6,0.244
16-06-2022,61.5,53,42.5,29.4,2.3,3.9,282,0.08,3.27,0,80.1,49.9,89,20,29.458,29.235,17.3,26.5,78.8,6,0.223
17-06-2022,54.9,89,51.7,29.6,2.4,4.3,277,0.54,3.73,0,60.4,51,95,70,29.734,29.34,10.4,13.8,60.4,6,0.394
18-06-2022,58.5,78,51.1,29.7,1.9,3.6,272,0.56,3.75,0,70.1,49.9,95,48,29.769,29.566,10.4,13.8,77.3,6,0.203
19-06-2022,57.6,75,49.4,29.7,3.8,6.6,281,0.56,3.75,0,68.3,47.7,93,52,29.818,29.544,12.7,19.6,77.1,6,0.274
20-06-2022,56.4,65,43.6,29.8,2.2,4.1,282,0.56,3.75,0,68.6,42.2,91,31,29.921,29.73,11.5,18.4,77.4,6,0.191
21-06-2022,60.5,58,43.5,29.7,2.8,4.9,282,0.56,3.75,0,77.7,41.9,93,16,29.901,29.594,16.1,25.3,78,6,0.307
22-06-2022,64.2,35,31.9,29.6,4.9,8.2,282,0.56,3.75,0,77.4,51.6,76,10,29.695,29.396,19.6,31.1,76.8,6,0.299
23-06-2022,60.9,38,30.3,29.5,3.4,5.7,282,0.56,3.75,0,79.2,38.5,79,10,29.679,29.409,25.3,33.4,77.6,6,0.27
24-06-2022,51.7,77,44.3,29.7,2.6,4.5,282,0.73,3.92,0,60.4,43.2,93,54,29.942,29.491,13.8,20.7,60.4,6,0.451
25-06-2022,58.7,51,35.5,29.8,2.4,4.4,282,0.73,3.92,0,78.5,37.8,92,16,29.942,29.554,11.5,21.9,77.7,6,0.388
26-06-2022,68.3,28,26.5,29.6,3.8,6.7,281,0.73,3.92,0,89.7,39.9,75,8,29.738,29.418,17.3,26.5,85.7,6,0.32
27-06-2022,69.1,26,29.2,29.6,3.3,5.3,281,0.73,3.92,0,89.9,47,51,7,29.695,29.449,19.6,28.8,85.9,6,0.246
28-06-2022,71,25,24.3,29.4,5,7.5,281,0.73,3.92,0,90.5,45.5,61,6,29.651,29.219,20.7,34.5,86.5,6,0.432
29-06-2022,73.4,12,15.9,29.3,6.6,10.3,281,0.73,3.92,0,84.5,55.9,32,6,29.475,29.175,23,38,81.6,6,0.3
30-06-2022,55.8,54,38.4,29.6,3.1,5.2,282,0.75,3.94,0,66.9,43.8,81,26,29.814,29.457,13.8,19.6,66.9,6,0.357
01-07-2022,60.4,43,30.1,29.8,3.8,6.2,281,0,3.94,0,81.4,35.5,87,7,29.986,29.591,18.4,26.5,79.2,7,0.395
02-07-2022,65.1,29,26.7,29.6,3.7,5.8,280,0,3.94,0,85.1,39.5,64,8,29.814,29.46,15,26.5,82,7,0.354
03-07-2022,68,28,29.5,29.5,4.4,6.8,280,0,3.94,0,86.3,44.9,60,9,29.696,29.443,18.4,27.6,82.9,7,0.253
04-07-2022,65.9,42,38.1,29.8,3.3,5.5,281,0,3.94,0,84.5,48.2,78,9,29.988,29.553,23,27.6,81.5,7,0.435
05-07-2022,62,57,45.7,30.1,2.5,4.5,282,0,3.94,0,74,46.8,86,31,30.177,29.913,11.5,17.3,77.5,7,0.264
06-07-2022,65.1,45,39.4,30,2,3.8,282,0,3.94,0,83,42.8,86,19,30.214,29.803,11.5,17.3,80.7,7,0.411
07-07-2022,65.3,47,41.5,29.8,1.8,3.2,282,0.05,3.99,0,85.5,46.7,75,15,29.974,29.64,19.6,31.1,82.3,7,0.334
08-07-2022,66.8,51,43.8,29.8,3.5,5.8,281,0.23,4.17,0,88.6,47.7,82,16,29.902,29.662,21.9,28.8,84.9,7,0.24
09-07-2022,67.5,49,42.1,29.8,2.6,4.4,282,0.23,4.17,0,82.6,49.5,94,15,30.015,29.735,13.8,19.6,80.2,7,0.28
10-07-2022,68.8,39,39,29.7,2.6,4.3,281,0.23,4.17,0,87.6,46.1,74,17,29.873,29.552,15,20.7,84.2,7,0.321
11-07-2022,68.9,37,38.2,29.6,3.6,5.8,281,0.23,4.17,0,85.9,46.4,78,15,29.788,29.481,15,20.7,82.7,7,0.307
12-07-2022,60.5,61,46.2,29.7,1.6,2.8,282,0.37,4.31,0,75.4,49.5,88,28,29.925,29.572,10.4,13.8,77.6,7,0.353
13-07-2022,62.5,56,44.4,29.9,2,3.4,282,0.38,4.32,0,78.1,43.9,93,27,29.987,29.72,13.8,19.6,78.5,7,0.267
14-07-2022,67.6,47,42.5,29.7,2.3,4.1,281,0.38,4.32,0,84.9,46.2,89,22,29.883,29.561,13.8,19.6,82.1,7,0.322
15-07-2022,56.9,78,50,29.8,2,3.7,282,0.57,4.51,0,63.2,50.4,94,54,29.993,29.633,10.4,13.8,63.2,7,0.36
16-07-2022,61.3,66,47.2,29.9,2.4,3.9,281,0.59,4.53,0,80.7,43.6,96,20,29.996,29.707,19.6,27.6,79.3,7,0.289
17-07-2022,62.9,63,48.8,29.8,2.2,3.7,281,0.62,4.56,0,78.3,47.4,90,33,29.967,29.678,12.7,17.3,78.9,7,0.289
18-07-2022,68.4,41,35.3,29.7,3.5,5.8,282,0.62,4.56,0,88.8,46.8,92,11,29.844,29.523,17.3,27.6,84.9,7,0.321
24-07-2022,68,57,51.6,29.7,2.7,4,282,0.66,4.6,0,85.8,56.2,76,11,29.876,29.58,13.8,17.3,82.5,7,0.296
25-07-2022,61.6,69,49.8,29.8,2.8,4.7,282,0.85,4.79,0,78.5,49.6,88,22,29.967,29.745,17.3,21.9,78,7,0.222
26-07-2022,58.9,72,48.7,29.9,2.5,4.2,284,0.93,4.87,0,70.9,46.7,94,44,30.013,29.696,11.5,16.1,77.3,7,0.317
27-07-2022,61,69,48.8,29.8,3,5,282,0.93,4.87,0,79.6,50.5,93,19,29.879,29.668,20.7,28.8,78.4,7,0.211
28-07-2022,58.1,71,46.8,29.8,2.5,3.8,282,0.96,4.9,0,77.4,46.2,95,21,29.95,29.656,23,26.5,77.9,7,0.294
29-07-2022,58,70,46.2,29.9,4.1,6.7,282,0.97,4.91,0,82.2,43.3,95,11,29.994,29.673,18.4,31.1,79.8,7,0.321
30-07-2022,58.1,55,39.9,30,2.3,4.3,282,0.97,4.91,0,70.6,43.2,90,28,30.061,29.841,11.5,17.3,77.3,7,0.22
31-07-2022,59.7,49,36.7,29.9,2.4,4.2,282,0.97,4.91,0,76.8,37.3,90,17,30.064,29.768,16.1,19.6,77.1,7,0.296
01-08-2022,60.3,51,39.8,29.8,2.1,3.5,281,0,4.91,0,77.9,43.3,80,20,29.917,29.735,11.5,18.4,77.6,8,0.182
02-08-2022,64.1,49,40.6,29.7,1.9,3.4,281,0,4.91,0,84.5,43.3,88,18,29.882,29.541,17.3,24.2,81.7,8,0.341
03-08-2022,64,47,42,29.6,5.1,8.1,281,0.05,4.96,0,76,56.6,83,24,29.771,29.473,17.3,27.6,77.4,8,0.298
04-08-2022,68.9,30,35.7,29.6,5.7,8.8,281,0.06,4.97,0,81.4,57.8,48,19,29.729,29.506,20.7,38,79.5,8,0.223
05-08-2022,64.9,47,43,29.6,3.7,5.8,281,0.08,4.99,0,79.4,53.2,83,22,29.792,29.528,24.2,26.5,78.4,8,0.264
06-08-2022,61.5,64,48.3,29.8,2.6,4.6,282,0.08,4.99,0,74.2,46.7,92,34,29.902,29.697,15,20.7,77.3,8,0.205
07-08-2022,61.5,59,44.4,29.8,2.1,3.6,282,0.08,4.99,0,76.7,43.6,93,19,29.95,29.674,12.7,19.6,77.9,8,0.276
08-08-2022,59.2,65,46.6,29.8,2.2,3.8,282,0.11,5.02,0,75.8,43.1,88,33,29.899,29.746,12.7,19.6,77.6,8,0.153
09-08-2022,62.7,51,39.8,29.9,1.9,3.5,282,0.12,5.03,0,79.4,43.2,92,19,29.99,29.776,15,19.6,78.5,8,0.214
10-08-2022,63.5,45,38.9,29.9,2.4,4.2,282,0.12,5.03,0,79.6,43.2,78,21,29.959,29.769,13.8,19.6,78.8,8,0.19
11-08-2022,64.2,40,35.3,29.8,2.2,3.8,282,0.12,5.03,0,82.2,41.6,77,13,29.957,29.684,12.7,19.6,79.9,8,0.273
12-08-2022,63.9,39,33.9,29.7,2.6,4.5,282,0.12,5.03,0,83.2,41.5,75,12,29.836,29.598,12.7,18.4,80.4,8,0.238
13-08-2022,62.3,39,33.9,29.7,2.8,4.8,282,0.12,5.03,0,79.4,40.3,72,19,29.778,29.579,15,19.6,78.3,8,0.199
14-08-2022,57.7,64,44.7,29.7,2.4,3.9,282,0.19,5.1,0,74,43.1,91,34,29.878,29.65,17.3,24.2,77.4,8,0.228
15-08-2022,68.7,39,35,29.7,3.1,5.3,281,0.19,5.1,0,86.7,44.6,95,7,29.837,29.588,15,26.5,83.3,8,0.249
16-08-2022,62.6,47,38.5,29.8,2.6,4.5,282,0.19,5.1,0,79.8,42.3,86,16,29.941,29.667,18.4,26.5,78.8,8,0.274
17-08-2022,62.6,51,41.6,29.8,2.2,3.5,282,0.19,5.1,0,82.4,44.9,77,20,30.003,29.706,16.1,21.9,80.2,8,0.297
18-08-2022,58.6,60,42.3,29.8,4,6.1,282,0.29,5.2,0,73.7,46.7,88,26,29.958,29.674,23,32.2,77.4,8,0.284
19-08-2022,53.2,64,39.8,29.9,2.7,4.7,282,0.3,5.21,0,65.2,41.1,94,37,30.02,29.784,13.8,26.5,65.2,8,0.236
20-08-2022,53.7,60,38,30,1.9,3.5,281,0.3,5.21,0,72.1,33.4,92,26,30.122,29.834,12.7,17.3,77.3,8,0.288
21-08-2022,54.6,72,44.7,29.9,2.5,4.3,282,0.39,5.3,0,70.3,45.2,93,33,30.05,29.825,16.1,33.4,77.3,8,0.225
22-08-2022,58.4,67,45.7,29.9,2.6,4.3,282,0.4,5.31,0,69.6,45.2,95,37,30.034,29.71,12.7,17.3,77.4,8,0.324
23-08-2022,63.3,39,35.5,29.7,7.6,11.6,282,0.41,5.32,0,74.7,49.5,74,19,29.78,29.542,20.7,38,76.3,8,0.238
24-08-2022,66.9,27,29.5,29.6,4.3,6.5,282,0.41,5.32,0,84.5,53.5,44,10,29.685,29.477,17.3,25.3,81.5,8,0.208
25-08-2022,64,38,35.2,29.7,3.5,5.5,282,0.42,5.33,0,84,45.8,69,15,29.791,29.533,17.3,25.3,81.1,8,0.258
26-08-2022,67.9,34,36.2,29.5,7,10.5,282,0.42,5.33,0,79,53.2,74,15,29.569,29.371,24.2,34.5,77.8,8,0.198
27-08-2022,66.1,31,32.8,29.4,6.7,10,282,0.42,5.33,0,76.7,53.1,56,16,29.5,29.319,25.3,43.7,76.8,8,0.181
28-08-2022,55.1,55,38.2,29.7,3.3,5.4,282,0.42,5.33,0,67.3,41.9,80,34,29.885,29.497,15,19.6,67.3,8,0.388
29-08-2022,59,44,27.6,29.8,3.4,5.3,281,0.42,5.33,0,81.8,35.9,93,10,30.006,29.677,17.3,26.5,79.5,8,0.329
30-08-2022,61.7,26,22.4,29.7,3.6,5.5,281,0.42,5.33,0,82.2,38,58,11,29.907,29.608,19.6,31.1,79.7,8,0.299
31-08-2022,61,30,27.1,29.6,2.8,4.5,282,0.42,5.33,0,78.1,39.9,62,14,29.812,29.516,18.4,27.6,77.1,8,0.296
01-09-2022,61.2,34,31.5,29.6,3.3,5,281,0,5.33,0,77.7,46.5,55,21,29.733,29.496,25.3,29.9,77.7,9,0.237
02-09-2022,56.4,42,31.2,29.8,2.3,4,281,0,5.33,0,77.6,37.5,72,15,29.891,29.641,12.7,19.6,77.3,9,0.25
03-09-2022,56,47,33.9,29.8,1.4,2.5,282,0,5.33,0,73.2,42.3,71,16,29.884,29.685,12.7,18.4,76.4,9,0.199
04-09-2022,54,60,37.9,29.8,2,3.4,281,0.21,5.54,0,74.9,41.1,85,19,29.996,29.675,20.7,31.1,76.9,9,0.321
05-09-2022,53.8,72,44.7,30,2.3,3.9,282,0.21,5.54,0,65.6,47,88,49,30.1,29.869,13.8,16.1,65.6,9,0.231
06-09-2022,51.8,74,43,30.1,1.7,2.9,283,0.65,5.98,0,68.1,40.2,92,41,30.218,29.958,13.8,20.7,77.5,9,0.26
07-09-2022,53,70,41.8,30,1.9,3.5,282,0.66,5.99,0,70.1,34.4,93,34,30.264,29.909,16.1,19.6,77.5,9,0.355
08-09-2022,57.7,55,37.8,29.8,2.5,4.2,282,0.66,5.99,0,75.8,37.9,94,17,30.024,29.585,16.1,26.5,76.8,9,0.439
09-09-2022,62.8,36,33.5,29.6,3.3,5.1,282,0.66,5.99,0,77.2,46.4,58,17,29.768,29.545,15,26.5,77.1,9,0.223
10-09-2022,59.5,37,28.3,29.7,1.9,3.2,282,0.66,5.99,0,87.2,36.6,71,7,29.877,29.59,13.8,19.6,83.7,9,0.287
13-09-2022,73.4,10,12.5,29.5,7.4,11,281,0.66,5.99,0,83.2,56.5,22,6,29.595,29.413,19.6,26.5,80.5,9,0.182
14-09-2022,69.1,12,12.2,29.6,5.2,8.4,281,0.66,5.99,0,81.6,49.2,35,5,29.754,29.499,17.3,19.6,79.3,9,0.255
15-09-2022,63.1,25,22.9,29.7,2.6,4.5,281,0.66,5.99,0,81.8,40.9,54,9,29.846,29.562,11.5,17.3,79.4,9,0.284
16-09-2022,64.8,29,28.3,29.6,4,6.2,280,0.66,5.99,0,83.8,43.5,57,10,29.807,29.511,18.4,24.2,80.9,9,0.296
17-09-2022,64.8,31,31.4,29.6,2.9,4.8,281,0.66,5.99,0,82.4,48.2,51,15,29.736,29.534,18.4,20.7,79.9,9,0.2022
18-09-2022,62.4,42,35.2,29.6,3.7,5.8,281,0.66,5.99,0,83.6,41.5,74,12,29.802,29.497,21.9,29.9,80.8,9,0.305
19-09-2022,61,43,35.4,29.5,4.1,6.6,281,0.67,6,0,79.6,45.2,77,12,29.656,29.401,18.4,26.5,78.2,9,0.255
